2025-06-16 18:11:36 | INFO     | logging_config.py:93   | initialize() | ============================================================
2025-06-16 18:40:01 | DEBUG    | fed_analysis_agent.py:30   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 18:40:01 | INFO     | fed_analysis_agent.py:33   | __init__() | Setting up database manager
2025-06-16 18:40:01 | INFO     | fed_analysis_agent.py:36   | __init__() | Setting up embedding manager with model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:40:01 | INFO     | SentenceTransformer.py:211  | __init__() | Use pytorch device_name: cpu
2025-06-16 18:40:01 | INFO     | SentenceTransformer.py:219  | __init__() | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:40:05 | INFO     | embeddings.py:16   | __init__() | Initialized embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:40   | __init__() | Creating database tables if they don't exist
2025-06-16 18:40:05 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:44   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:51   | __init__() | Setting up Fed analysis tools
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:58   | __init__() | Initialized 1 tools for Fed analysis
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:61   | __init__() | Creating Fed analysis agent
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:69   | __init__() | Creating Fed analysis agent executor
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:78   | __init__() | FedAnalysisAgent initialization completed successfully
2025-06-16 18:40:05 | INFO     | main.py:125  | main() | Setting up Screener Analysis Agent...
2025-06-16 18:40:05 | INFO     | screener_analysis_agent.py:29   | __init__() | Initializing ScreenerAnalysisAgent
2025-06-16 18:40:05 | DEBUG    | screener_analysis_agent.py:30   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 18:40:05 | INFO     | screener_analysis_agent.py:33   | __init__() | Setting up database manager
2025-06-16 18:40:05 | DEBUG    | screener_analysis_agent.py:37   | __init__() | Creating database tables if they don't exist
2025-06-16 18:40:05 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 18:40:05 | INFO     | screener_analysis_agent.py:41   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 18:40:05 | INFO     | screener_analysis_agent.py:48   | __init__() | Setting up screener execution tools
2025-06-16 18:40:05 | DEBUG    | screener_analysis_agent.py:55   | __init__() | Initialized 1 tools for screener execution
2025-06-16 18:40:05 | DEBUG    | screener_analysis_agent.py:58   | __init__() | Creating screener analysis agent
2025-06-16 18:40:05 | DEBUG    | screener_analysis_agent.py:66   | __init__() | Creating screener analysis agent executor
2025-06-16 18:40:05 | INFO     | screener_analysis_agent.py:75   | __init__() | ScreenerAnalysisAgent initialization completed successfully
2025-06-16 18:40:05 | INFO     | main.py:132  | main() | Both agents initialized successfully
2025-06-16 18:40:05 | INFO     | main.py:135  | main() | Starting Fed analysis workflow...
2025-06-16 18:40:05 | INFO     | main.py:32   | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:40:05 | INFO     | main.py:33   | run_fed_analysis_workflow() | STARTING FED ANALYSIS WORKFLOW
2025-06-16 18:40:05 | INFO     | main.py:34   | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:40:05 | INFO     | main.py:44   | run_fed_analysis_workflow() | STEP 1: Fed Data Analysis
2025-06-16 18:40:05 | INFO     | main.py:45   | run_fed_analysis_workflow() | ------------------------------
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:96   | analyze_fed_data() | Starting Fed data analysis for URL: https://www.federalreserve.gov/newsevents/pressreleases.htm
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:97   | analyze_fed_data() | Target content: FOMC interest rates monetary policy
2025-06-16 18:40:05 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: d49732fb-592c-4bac-bdff-385461a19060
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:106  | analyze_fed_data() | Started Fed analysis execution tracking with ID: d49732fb-592c-4bac-bdff-385461a19060
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:117  | analyze_fed_data() | Searching for similar past analyses
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:287  | _find_similar_past_analyses() | Searching for similar analyses with target content: FOMC interest rates monetary policy
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:294  | _find_similar_past_analyses() | Query embedding created successfully
2025-06-16 18:40:05 | DEBUG    | fed_analysis_agent.py:302  | _find_similar_past_analyses() | Found 3 similar content items
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:121  | analyze_fed_data() | Found 3 similar past analyses
2025-06-16 18:40:05 | INFO     | fed_analysis_agent.py:155  | analyze_fed_data() | Executing Fed analysis agent
2025-06-16 18:40:05 | INFO     | llm_callback.py:65   | on_llm_start() | LLM call started: gpt-4o-mini
2025-06-16 18:40:06 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:40:07 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: c21416d9-5a86-47c4-b273-01a20b70a618
2025-06-16 18:40:07 | INFO     | llm_callback.py:96   | on_llm_end() | LLM call completed: gpt-4o-mini - 0 tokens, $0.0000
2025-06-16 18:40:07 | INFO     | database.py:129  | save_scraped_data() | Saved scraped data with ID: a32a8b6d-3e3b-4389-9332-13adb8e1b16a
2025-06-16 18:40:07 | INFO     | embeddings.py:40   | create_embeddings() | Created 2 embeddings for text of length 1820
2025-06-16 18:40:07 | INFO     | database.py:144  | save_embeddings() | Saved 2 embeddings for scraped data a32a8b6d-3e3b-4389-9332-13adb8e1b16a
2025-06-16 18:40:07 | INFO     | fed_scraper.py:98   | _run() | Fed scraper: saved data with ID a32a8b6d-3e3b-4389-9332-13adb8e1b16a, created 2 embeddings
2025-06-16 18:40:07 | INFO     | llm_callback.py:65   | on_llm_start() | LLM call started: gpt-4o-mini
2025-06-16 18:40:08 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:40:22 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: e6d50435-8839-45c3-aa40-cb6b434e1dab
2025-06-16 18:40:22 | INFO     | llm_callback.py:96   | on_llm_end() | LLM call completed: gpt-4o-mini - 0 tokens, $0.0000
2025-06-16 18:40:22 | INFO     | fed_analysis_agent.py:160  | analyze_fed_data() | Fed analysis agent execution completed successfully
2025-06-16 18:40:22 | DEBUG    | fed_analysis_agent.py:226  | _parse_fed_analysis() | Parsing Fed analysis output
2025-06-16 18:40:22 | DEBUG    | fed_analysis_agent.py:260  | _parse_fed_analysis() | Parsed analysis: risk_off, hawkish
2025-06-16 18:40:22 | DEBUG    | fed_analysis_agent.py:166  | analyze_fed_data() | Retrieving LLM usage statistics
2025-06-16 18:40:22 | DEBUG    | fed_analysis_agent.py:271  | _should_create_screener() | Evaluating screening need decision
2025-06-16 18:40:22 | INFO     | fed_analysis_agent.py:281  | _should_create_screener() | Screening decision: True (pass-through logic)
2025-06-16 18:40:22 | DEBUG    | fed_analysis_agent.py:174  | analyze_fed_data() | Completing Fed analysis execution tracking
2025-06-16 18:40:22 | INFO     | database.py:173  | complete_agent_execution() | Completed agent execution d49732fb-592c-4bac-bdff-385461a19060
2025-06-16 18:40:22 | INFO     | fed_analysis_agent.py:181  | analyze_fed_data() | Fed analysis completed successfully. Screening needed: True
2025-06-16 18:40:22 | INFO     | fed_analysis_agent.py:182  | analyze_fed_data() | LLM cost: $0.0000
2025-06-16 18:40:22 | INFO     | main.py:56   | run_fed_analysis_workflow() | ✅ Fed analysis completed successfully
2025-06-16 18:40:22 | INFO     | main.py:57   | run_fed_analysis_workflow() | Execution ID: d49732fb-592c-4bac-bdff-385461a19060
2025-06-16 18:40:22 | INFO     | main.py:58   | run_fed_analysis_workflow() | Analysis result: {'market_environment': 'risk_off', 'policy_stance': 'hawkish', 'risk_sentiment': 'high_risk', 'sector_implications': {}, 'key_factors': [], 'raw_analysis': "### Federal Reserve Economic Data Analysis\n\n#### 1. Overall Market Environment Classification\nBased on the recent communications from the Federal Reserve, the current market environment can be classified as **Neutral**. The Fed's stance appears to be data-dependent, indicating a balanced approach to monetary policy without strong signals leaning towards either hawkish or dovish extremes.\n\n#### 2. Key Economic Factors Identified\n- **Interest Rate Direction and Policy Stance**: The Fed's recent communications suggest a cautious approach to interest rate adjustments. There are no immediate plans for aggressive rate hikes, indicating a **neutral to slightly dovish** stance aimed at supporting economic growth while monitoring inflation trends.\n  \n- **Inflation Trends**: Inflation remains a concern, but the Fed is likely to adopt a wait-and-see approach, assessing incoming data before making further policy changes. This reflects a **balanced risk assessment** regarding inflation pressures.\n\n- **Employment and Growth Outlook**: The Fed's focus on employment suggests a commitment to fostering job growth, which aligns with a dovish policy stance. However, there are indications of potential growth concerns, which may lead to cautious optimism.\n\n- **Financial Stability Considerations**: The Fed is likely to remain vigilant regarding financial stability, particularly in light of recent market volatility. This suggests a careful balancing act between supporting growth and ensuring financial system resilience.\n\n- **Dollar Strength Implications**: The Fed's policy decisions will also impact the strength of the U.S. dollar, which is influenced by interest rate expectations. A stable or slightly dovish stance may lead to a weaker dollar, affecting international trade dynamics.\n\n#### 3. Sector Impact Assessment\n- **Rate-Sensitive Sectors**: Sectors such as utilities and real estate investment trusts (REITs) may benefit from a stable interest rate environment, as lower rates typically enhance their attractiveness. Conversely, financial institutions like banks may face pressure on margins if rates remain low for an extended period.\n\n- **Growth vs. Value Rotation**: The current neutral stance may lead to a rotation towards growth sectors, as investors seek opportunities in companies that can thrive in a low-rate environment. Value stocks may lag if growth expectations remain subdued.\n\n- **Defensive vs. Cyclical Sector Preferences**: Given the cautious economic outlook, investors may favor defensive sectors (e.g., consumer staples, healthcare) over cyclical sectors (e.g., industrials, materials) until clearer growth signals emerge.\n\n#### 4. Risk Sentiment Evaluation\nThe overall risk sentiment appears to be **cautiously optimistic**. While there are concerns regarding inflation and economic growth, the Fed's balanced approach suggests that it is committed to supporting the economy. This may lead to a moderate risk-on sentiment, with investors willing to take on some risk but remaining vigilant about potential economic headwinds.\n\n### Conclusion\nIn summary, the Federal Reserve's current communications reflect a neutral policy stance with a focus on data dependency. The market environment is characterized by cautious optimism, with implications for sector performance and investor sentiment. The Fed's approach will continue to shape economic conditions and market dynamics in the near term."}
2025-06-16 18:40:22 | INFO     | main.py:59   | run_fed_analysis_workflow() | Screening needed: True
2025-06-16 18:40:22 | INFO     | main.py:63   | run_fed_analysis_workflow() | STEP 2: Creating Screener Based on Fed Analysis
2025-06-16 18:40:22 | INFO     | main.py:64   | run_fed_analysis_workflow() | ------------------------------
2025-06-16 18:40:22 | INFO     | screener_analysis_agent.py:95   | create_screener_from_analysis() | Starting screener creation and execution
2025-06-16 18:40:22 | INFO     | screener_analysis_agent.py:105  | create_screener_from_analysis() | Using Fed analysis for screener creation
2025-06-16 18:40:22 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: 6c3d246f-bf68-41cf-a274-d6bed5c4cf60
2025-06-16 18:40:22 | INFO     | screener_analysis_agent.py:117  | create_screener_from_analysis() | Started screener execution tracking with ID: 6c3d246f-bf68-41cf-a274-d6bed5c4cf60
2025-06-16 18:40:22 | DEBUG    | screener_analysis_agent.py:198  | _create_fed_based_screener_prompt() | Creating Fed-based screener prompt
2025-06-16 18:40:22 | INFO     | screener_analysis_agent.py:134  | create_screener_from_analysis() | Executing screener analysis agent
2025-06-16 18:40:22 | INFO     | llm_callback.py:65   | on_llm_start() | LLM call started: gpt-4o-mini
2025-06-16 18:40:24 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:40:27 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: 94d44a23-5b20-48d7-933f-17b464580b80
2025-06-16 18:40:27 | INFO     | llm_callback.py:96   | on_llm_end() | LLM call completed: gpt-4o-mini - 0 tokens, $0.0000
2025-06-16 18:40:27 | DEBUG    | filter_validation.py:26   | validate_and_fix_filters() | Validating 5 filters
2025-06-16 18:40:27 | INFO     | filter_validation.py:55   | validate_and_fix_filters() | Filter validation: 5 → 5 filters
2025-06-16 18:40:27 | INFO     | tradingview_query.py:68   | _run() | Filter validation completed: 5 final filter(s)
2025-06-16 18:40:27 | INFO     | database.py:205  | save_screener_input() | Saved screener input with ID: d80ae986-22e4-40ee-8d9e-8cf888244569
2025-06-16 18:40:27 | WARNING  | tradingview_query.py:141  | _run() | Unknown filter type: in
2025-06-16 18:40:27 | INFO     | database.py:227  | save_screener_result() | Saved screener result with ID: 0b67729e-729f-4e30-805a-538a6913aa7c
2025-06-16 18:40:27 | INFO     | tradingview_query.py:181  | _run() | TradingView query executed: 141 total results, 50 returned, saved with IDs d80ae986-22e4-40ee-8d9e-8cf888244569/0b67729e-729f-4e30-805a-538a6913aa7c
2025-06-16 18:40:27 | INFO     | llm_callback.py:65   | on_llm_start() | LLM call started: gpt-4o-mini
2025-06-16 18:40:27 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:40:39 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: 4bfacd2d-dd67-4e87-9d98-e63a0b70d174
2025-06-16 18:40:39 | INFO     | llm_callback.py:96   | on_llm_end() | LLM call completed: gpt-4o-mini - 0 tokens, $0.0000
2025-06-16 18:40:39 | INFO     | screener_analysis_agent.py:139  | create_screener_from_analysis() | Screener analysis agent execution completed successfully
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:269  | _extract_screener_results() | Extracting screener results from agent output
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:290  | _extract_screener_results() | Found TradingView tool execution in intermediate steps
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:303  | _extract_screener_results() | Extracted screener results: 141 total stocks
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:145  | create_screener_from_analysis() | Retrieving LLM usage statistics
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:149  | create_screener_from_analysis() | Completing screener execution tracking
2025-06-16 18:40:39 | INFO     | database.py:173  | complete_agent_execution() | Completed agent execution 6c3d246f-bf68-41cf-a274-d6bed5c4cf60
2025-06-16 18:40:39 | INFO     | screener_analysis_agent.py:156  | create_screener_from_analysis() | Screener creation completed successfully
2025-06-16 18:40:39 | INFO     | screener_analysis_agent.py:157  | create_screener_from_analysis() | LLM cost: $0.0000
2025-06-16 18:40:39 | INFO     | main.py:74   | run_fed_analysis_workflow() | ✅ Screener created successfully
2025-06-16 18:40:39 | INFO     | main.py:75   | run_fed_analysis_workflow() | Execution ID: 6c3d246f-bf68-41cf-a274-d6bed5c4cf60
2025-06-16 18:40:39 | INFO     | main.py:79   | run_fed_analysis_workflow() | Total stocks found: 141
2025-06-16 18:40:39 | INFO     | main.py:80   | run_fed_analysis_workflow() | Stocks returned: 50
2025-06-16 18:40:39 | INFO     | main.py:83   | run_fed_analysis_workflow() | Sample stocks:
2025-06-16 18:40:39 | INFO     | main.py:88   | run_fed_analysis_workflow() |   1. BWLP: -0.8% change, 675,111 volume
2025-06-16 18:40:39 | INFO     | main.py:88   | run_fed_analysis_workflow() |   2. MNR: +0.1% change, 1,360,449 volume
2025-06-16 18:40:39 | INFO     | main.py:88   | run_fed_analysis_workflow() |   3. CLM: -1.1% change, 1,912,927 volume
2025-06-16 18:40:39 | INFO     | main.py:88   | run_fed_analysis_workflow() |   4. CRF: -1.3% change, 1,216,508 volume
2025-06-16 18:40:39 | INFO     | main.py:88   | run_fed_analysis_workflow() |   5. PBR.A: -0.5% change, 8,739,606 volume
2025-06-16 18:40:39 | INFO     | main.py:102  | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:40:39 | INFO     | main.py:103  | run_fed_analysis_workflow() | FED ANALYSIS WORKFLOW SUMMARY
2025-06-16 18:40:39 | INFO     | main.py:104  | run_fed_analysis_workflow() | Total LLM Cost: $0.0000
2025-06-16 18:40:39 | INFO     | main.py:105  | run_fed_analysis_workflow() | Workflow Success: True
2025-06-16 18:40:39 | INFO     | main.py:106  | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:40:39 | INFO     | main.py:144  | main() | Fed Workflow: ✅ SUCCESS - Cost: $0.0000
2025-06-16 18:40:39 | INFO     | main.py:147  | main() | Recent execution history:
2025-06-16 18:40:39 | DEBUG    | fed_analysis_agent.py:314  | get_analysis_history() | Retrieving Fed analysis history (limit: 3)
2025-06-16 18:40:39 | DEBUG    | fed_analysis_agent.py:337  | get_analysis_history() | Retrieved 3 Fed analysis records
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:316  | get_screener_history() | Retrieving screener execution history (limit: 3)
2025-06-16 18:40:39 | DEBUG    | screener_analysis_agent.py:340  | get_screener_history() | Retrieved 3 screener execution records
2025-06-16 18:40:39 | INFO     | main.py:151  | main() | Fed Analysis History:
2025-06-16 18:40:39 | INFO     | main.py:154  | main() |   ✅ 2025-06-17T01:40:05.683652: Analyze Fed data from https://www.federalreserve.gov/newsevents/pressreleases.htm for FOMC interest ...
2025-06-16 18:40:39 | INFO     | main.py:154  | main() |   ✅ 2025-06-17T01:20:43.502089: Analyze Fed data from https://www.federalreserve.gov/newsevents/pressreleases.htm for FOMC interest ...
2025-06-16 18:40:39 | INFO     | main.py:154  | main() |   ✅ 2025-06-17T01:11:47.878848: Analyze Fed data from https://www.federalreserve.gov/newsevents/pressreleases.htm for FOMC interest ...
2025-06-16 18:40:39 | INFO     | main.py:156  | main() | Screener Execution History:
2025-06-16 18:40:39 | INFO     | main.py:159  | main() |   ✅ fed_based_screener: Fed analysis: {'market_environment': 'risk_off', 'policy_stance': 'hawkish', 'risk_sentiment': 'high...
2025-06-16 18:40:39 | INFO     | main.py:159  | main() |   ✅ fed_based_screener: Fed analysis: {'market_environment': 'risk_off', 'policy_stance': 'hawkish', 'risk_sentiment': 'high...
2025-06-16 18:40:39 | INFO     | main.py:159  | main() |   ✅ fed_based_screener: Fed analysis: {'market_environment': 'risk_off', 'policy_stance': 'hawkish', 'risk_sentiment': 'high...
2025-06-16 18:40:39 | INFO     | main.py:189  | <module>() | SCREENER SYSTEM COMPLETED SUCCESSFULLY
2025-06-16 18:40:39 | INFO     | main.py:190  | <module>() | ============================================================
2025-06-16 18:53:58 | INFO     | logging_config.py:93   | initialize() | ============================================================
2025-06-16 18:53:58 | INFO     | logging_config.py:94   | initialize() | UNIFIED SCREENER SYSTEM STARTING
2025-06-16 18:53:58 | INFO     | logging_config.py:95   | initialize() | Log Level: INFO
2025-06-16 18:53:58 | INFO     | logging_config.py:96   | initialize() | Log File: logs\unified_20250616.log
2025-06-16 18:53:58 | INFO     | logging_config.py:97   | initialize() | Console Output: True
2025-06-16 18:53:58 | INFO     | logging_config.py:98   | initialize() | All modules will log to this unified logger
2025-06-16 18:53:58 | INFO     | logging_config.py:99   | initialize() | ============================================================
2025-06-16 18:54:06 | INFO     | logging_config.py:139  | log_system_info() | SYSTEM INFORMATION:
2025-06-16 18:54:06 | INFO     | logging_config.py:140  | log_system_info() |   Python Version: 3.13.4
2025-06-16 18:54:06 | INFO     | logging_config.py:141  | log_system_info() |   Platform: Windows-11-10.0.22631-SP0
2025-06-16 18:54:06 | INFO     | logging_config.py:142  | log_system_info() |   CPU Count: 8
2025-06-16 18:54:06 | INFO     | logging_config.py:143  | log_system_info() |   Memory: 15.8 GB
2025-06-16 18:54:06 | INFO     | logging_config.py:144  | log_system_info() |   Disk Space: 337.2 GB
2025-06-16 18:54:06 | INFO     | main.py:114  | main() | Initializing Two-Agent Screener System
2025-06-16 18:54:06 | INFO     | main.py:118  | main() | Setting up Fed Analysis Agent...
2025-06-16 18:54:06 | INFO     | fed_analysis_agent.py:30   | __init__() | Initializing FedAnalysisAgent
2025-06-16 18:54:06 | DEBUG    | fed_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 18:54:06 | INFO     | fed_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 18:54:06 | INFO     | fed_analysis_agent.py:37   | __init__() | Setting up embedding manager with model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:54:06 | INFO     | SentenceTransformer.py:211  | __init__() | Use pytorch device_name: cpu
2025-06-16 18:54:06 | INFO     | SentenceTransformer.py:219  | __init__() | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:54:08 | INFO     | embeddings.py:16   | __init__() | Initialized embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 18:54:08 | DEBUG    | fed_analysis_agent.py:41   | __init__() | Creating database tables if they don't exist
2025-06-16 18:54:08 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 18:54:08 | INFO     | fed_analysis_agent.py:45   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 18:54:08 | INFO     | llm_provider.py:253  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:52   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:55   | __init__() | Setting up Fed analysis tools
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:62   | __init__() | Initialized 1 tools for Fed analysis
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:65   | __init__() | Creating Fed analysis agent
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:73   | __init__() | Creating Fed analysis agent executor
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:82   | __init__() | FedAnalysisAgent initialization completed successfully
2025-06-16 18:54:09 | INFO     | main.py:125  | main() | Setting up Screener Analysis Agent...
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:30   | __init__() | Initializing ScreenerAnalysisAgent
2025-06-16 18:54:09 | DEBUG    | screener_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 18:54:09 | DEBUG    | screener_analysis_agent.py:38   | __init__() | Creating database tables if they don't exist
2025-06-16 18:54:09 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:42   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 18:54:09 | INFO     | llm_provider.py:253  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:48   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:51   | __init__() | Setting up screener execution tools
2025-06-16 18:54:09 | DEBUG    | screener_analysis_agent.py:58   | __init__() | Initialized 1 tools for screener execution
2025-06-16 18:54:09 | DEBUG    | screener_analysis_agent.py:61   | __init__() | Creating screener analysis agent
2025-06-16 18:54:09 | DEBUG    | screener_analysis_agent.py:69   | __init__() | Creating screener analysis agent executor
2025-06-16 18:54:09 | INFO     | screener_analysis_agent.py:78   | __init__() | ScreenerAnalysisAgent initialization completed successfully
2025-06-16 18:54:09 | INFO     | main.py:132  | main() | Both agents initialized successfully
2025-06-16 18:54:09 | INFO     | main.py:135  | main() | Starting Fed analysis workflow...
2025-06-16 18:54:09 | INFO     | main.py:32   | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:54:09 | INFO     | main.py:33   | run_fed_analysis_workflow() | STARTING FED ANALYSIS WORKFLOW
2025-06-16 18:54:09 | INFO     | main.py:34   | run_fed_analysis_workflow() | ============================================================
2025-06-16 18:54:09 | INFO     | main.py:44   | run_fed_analysis_workflow() | STEP 1: Fed Data Analysis
2025-06-16 18:54:09 | INFO     | main.py:45   | run_fed_analysis_workflow() | ------------------------------
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:100  | analyze_fed_data() | Starting Fed data analysis for URL: https://www.federalreserve.gov/newsevents/pressreleases.htm
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:101  | analyze_fed_data() | Target content: FOMC interest rates monetary policy
2025-06-16 18:54:09 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: aa1d0585-3ebf-4830-8f8b-f0aed9564609
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:110  | analyze_fed_data() | Started Fed analysis execution tracking with ID: aa1d0585-3ebf-4830-8f8b-f0aed9564609
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:121  | analyze_fed_data() | Searching for similar past analyses
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:291  | _find_similar_past_analyses() | Searching for similar analyses with target content: FOMC interest rates monetary policy
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:298  | _find_similar_past_analyses() | Query embedding created successfully
2025-06-16 18:54:09 | DEBUG    | fed_analysis_agent.py:306  | _find_similar_past_analyses() | Found 3 similar content items
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:125  | analyze_fed_data() | Found 3 similar past analyses
2025-06-16 18:54:09 | INFO     | fed_analysis_agent.py:159  | analyze_fed_data() | Executing Fed analysis agent
2025-06-16 18:54:09 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 18:54:10 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:54:11 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~1523 tokens
2025-06-16 18:54:11 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 18:54:11 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=1522, completion=1, total=1523
2025-06-16 18:54:11 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: f63d3833-0cdd-46e6-b99a-9cff1a9cbca0
2025-06-16 18:54:11 | INFO     | llm_callback.py:66   | on_llm_end() | LLM call completed: openai/gpt-4o-mini - 1523 tokens, $0.0002
2025-06-16 18:54:11 | INFO     | database.py:129  | save_scraped_data() | Saved scraped data with ID: 2b5c7fca-91cc-497e-bf55-8d395422e9b9
2025-06-16 18:54:11 | INFO     | embeddings.py:40   | create_embeddings() | Created 2 embeddings for text of length 1820
2025-06-16 18:54:11 | INFO     | database.py:144  | save_embeddings() | Saved 2 embeddings for scraped data 2b5c7fca-91cc-497e-bf55-8d395422e9b9
2025-06-16 18:54:11 | INFO     | fed_scraper.py:98   | _run() | Fed scraper: saved data with ID 2b5c7fca-91cc-497e-bf55-8d395422e9b9, created 2 embeddings
2025-06-16 18:54:11 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 18:54:12 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 18:54:22 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~2054 tokens
2025-06-16 18:54:22 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 18:54:22 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=2053, completion=1, total=2054
